yearDraft,numberPickOverall,numberRound,numberRoundPick,namePlayer,slugTeam,nameOrganizationFrom,typeOrganizationFrom,idPlayer,idTeam,nameTeam,cityTeam,teamName,slugOrganizationTypeFrom,locationOrganizationFrom
2010,46,2,16,Gani Lawal,PHX,Georgia Tech,College/University,202371,1610612756,Phoenix Suns,Phoenix,Suns,COL,NA
2010,47,2,17,Tiny Gallon,MIL,Oklahoma,College/University,202372,1610612749,Milwaukee Bucks,Milwaukee,Bucks,COL,NA
2010,48,2,18,Latavious Williams,MIA,Tulsa 66ers,Other Team/Club,202160,1610612748,Miami Heat,Miami,Heat,PRO,D-League
2010,49,2,19,Ryan Richards,SAS,CB Gran Canaria,Other Team/Club,202373,1610612759,San Antonio Spurs,San Antonio,Spurs,PRO,Spain
2010,50,2,20,Solomon Alabi,DAL,Florida State,College/University,202374,1610612742,Dallas Mavericks,Dallas,Mavericks,COL,NA
2010,51,2,21,Magnum Rolle,OKC,Louisiana Tech,College/University,202375,1610612760,Oklahoma City Thunder,Oklahoma City,Thunder,COL,NA
2010,52,2,22,Luke Harangody,BOS,Notre Dame,College/University,202376,1610612738,Boston Celtics,Boston,Celtics,COL,NA
2010,53,2,23,Pape Sy,ATL,STB Le Havre,Other Team/Club,202377,1610612737,Atlanta Hawks,Atlanta,Hawks,PRO,France
2010,54,2,24,Willie Warren,LAC,Oklahoma,College/University,202378,1610612746,Los Angeles Clippers,Los Angeles,Clippers,COL,NA
2010,55,2,25,Jeremy Evans,UTA,Western Kentucky,College/University,202379,1610612762,Utah Jazz,Utah,Jazz,COL,NA
2010,56,2,26,Hamady Ndiaye,MIN,Rutgers,College/University,202380,1610612750,Minnesota Timberwolves,Minnesota,Timberwolves,COL,NA
2010,57,2,27,Ryan Reid,IND,Florida State,College/University,202385,1610612754,Indiana Pacers,Indiana,Pacers,COL,NA
2010,58,2,28,Derrick Caracter,LAL,Texas-El Paso,College/University,202382,1610612747,Los Angeles Lakers,Los Angeles,Lakers,COL,NA
2010,59,2,29,Stanley Robinson,ORL,Connecticut,College/University,202383,1610612753,Orlando Magic,Orlando,Magic,COL,NA
2010,60,2,30,Dwayne Collins,PHX,Miami (FL),College/University,202384,1610612756,Phoenix Suns,Phoenix,Suns,COL,NA
2009,1,1,1,Blake Griffin,LAC,Oklahoma,College/University,201933,1610612746,Los Angeles Clippers,Los Angeles,Clippers,COL,NA
2009,2,1,2,Hasheem Thabeet,MEM,Connecticut,College/University,201934,1610612763,Memphis Grizzlies,Memphis,Grizzlies,COL,NA
2009,3,1,3,James Harden,OKC,Arizona State,College/University,201935,1610612760,Oklahoma City Thunder,Oklahoma City,Thunder,COL,NA
2009,4,1,4,Tyreke Evans,SAC,Memphis,College/University,201936,1610612758,Sacramento Kings,Sacramento,Kings,COL,NA
2009,5,1,5,Ricky Rubio,MIN,Joventut Badalona,Other Team/Club,201937,1610612750,Minnesota Timberwolves,Minnesota,Timberwolves,PRO,Spain
2009,6,1,6,Jonny Flynn,MIN,Syracuse,College/University,201938,1610612750,Minnesota Timberwolves,Minnesota,Timberwolves,COL,NA
2009,7,1,7,Stephen Curry,GSW,Davidson,College/University,201939,1610612744,Golden State Warriors,Golden State,Warriors,COL,NA
2009,8,1,8,Jordan Hill,NYK,Arizona,College/University,201941,1610612752,New York Knicks,New York,Knicks,COL,NA
2009,9,1,9,DeMar DeRozan,TOR,Southern California,College/University,201942,1610612761,Toronto Raptors,Toronto,Raptors,COL,NA
2009,10,1,10,Brandon Jennings,MIL,Pallacanestro Virtus Roma,Other Team/Club,201943,1610612749,Milwaukee Bucks,Milwaukee,Bucks,PRO,Italy
2009,11,1,11,Terrence Williams,NJN,Louisville,College/University,201944,1610612751,New Jersey Nets,New Jersey,Nets,COL,NA
2009,12,1,12,Gerald Henderson,CHA,Duke,College/University,201945,1610612766,Charlotte Bobcats,Charlotte,Bobcats,COL,NA
2009,13,1,13,Tyler Hansbrough,IND,North Carolina,College/University,201946,1610612754,Indiana Pacers,Indiana,Pacers,COL,NA
2009,14,1,14,Earl Clark,PHX,Louisville,College/University,201947,1610612756,Phoenix Suns,Phoenix,Suns,COL,NA
2009,15,1,15,Austin Daye,DET,Gonzaga,College/University,201948,1610612765,Detroit Pistons,Detroit,Pistons,COL,NA
2009,16,1,16,James Johnson,CHI,Wake Forest,College/University,201949,1610612741,Chicago Bulls,Chicago,Bulls,COL,NA
2009,17,1,17,Jrue Holiday,PHI,California-Los Angeles,College/University,201950,1610612755,Philadelphia 76ers,Philadelphia,76ers,COL,NA
2009,18,1,18,Ty Lawson,MIN,North Carolina,College/University,201951,1610612750,Minnesota Timberwolves,Minnesota,Timberwolves,COL,NA
2009,19,1,19,Jeff Teague,ATL,Wake Forest,College/University,201952,1610612737,Atlanta Hawks,Atlanta,Hawks,COL,NA
2009,20,1,20,Eric Maynor,UTA,Virginia Commonwealth,College/University,201953,1610612762,Utah Jazz,Utah,Jazz,COL,NA
2009,21,1,21,Darren Collison,NOH,California-Los Angeles,College/University,201954,1610612740,New Orleans Hornets,New Orleans,Hornets,COL,NA
2009,22,1,22,Victor Claver,POR,Valencia BC,Other Team/Club,201964,1610612757,Portland Trail Blazers,Portland,Trail Blazers,PRO,Spain
2009,23,1,23,Omri Casspi,SAC,Maccabi Tel Aviv B.C.,Other Team/Club,201956,1610612758,Sacramento Kings,Sacramento,Kings,PRO,Israel
2009,24,1,24,Byron Mullens,DAL,Ohio State,College/University,201957,1610612742,Dallas Mavericks,Dallas,Mavericks,COL,NA
2009,25,1,25,Rodrigue Beaubois,OKC,Cholet Basket,Other Team/Club,201958,1610612760,Oklahoma City Thunder,Oklahoma City,Thunder,PRO,France
2009,26,1,26,Taj Gibson,CHI,Southern California,College/University,201959,1610612741,Chicago Bulls,Chicago,Bulls,COL,NA
2009,27,1,27,DeMarre Carroll,MEM,Missouri,College/University,201960,1610612763,Memphis Grizzlies,Memphis,Grizzlies,COL,NA
2009,28,1,28,Wayne Ellington,MIN,North Carolina,College/University,201961,1610612750,Minnesota Timberwolves,Minnesota,Timberwolves,COL,NA
2009,29,1,29,Toney Douglas,LAL,Florida State,College/University,201962,1610612747,Los Angeles Lakers,Los Angeles,Lakers,COL,NA
2009,30,1,30,Christian Eyenga,CLE,CB Prat,Other Team/Club,201963,1610612739,Cleveland Cavaliers,Cleveland,Cavaliers,PRO,Spain
2009,31,2,1,Jeff Ayres,SAC,Arizona State,College/University,201965,1610612758,Sacramento Kings,Sacramento,Kings,COL,NA
2009,32,2,2,Jermaine Taylor,WAS,Central Florida,College/University,201966,1610612764,Washington Wizards,Washington,Wizards,COL,NA
2009,33,2,3,Dante Cunningham,POR,Villanova,College/University,201967,1610612757,Portland Trail Blazers,Portland,Trail Blazers,COL,NA
2009,34,2,4,Sergio Llull,DEN,Real Madrid Baloncesto,Other Team/Club,201968,1610612743,Denver Nuggets,Denver,Nuggets,PRO,Spain
2009,35,2,5,DaJuan Summers,DET,Georgetown,College/University,201969,1610612765,Detroit Pistons,Detroit,Pistons,COL,NA
2009,36,2,6,Sam Young,MEM,Pittsburgh,College/University,201970,1610612763,Memphis Grizzlies,Memphis,Grizzlies,COL,NA
2009,37,2,7,DeJuan Blair,SAS,Pittsburgh,College/University,201971,1610612759,San Antonio Spurs,San Antonio,Spurs,COL,NA
2009,38,2,8,Jon Brockman,POR,Washington,College/University,201972,1610612757,Portland Trail Blazers,Portland,Trail Blazers,COL,NA
2009,39,2,9,Jonas Jerebko,DET,Pallacanestro Biella,Other Team/Club,201973,1610612765,Detroit Pistons,Detroit,Pistons,PRO,Italy
2009,40,2,10,Derrick Brown,CHA,Xavier,College/University,201974,1610612766,Charlotte Bobcats,Charlotte,Bobcats,COL,NA
2009,41,2,11,Jodie Meeks,MIL,Kentucky,College/University,201975,1610612749,Milwaukee Bucks,Milwaukee,Bucks,COL,NA
2009,42,2,12,Patrick Beverley,LAL,BC Dnipro,Other Team/Club,201976,1610612747,Los Angeles Lakers,Los Angeles,Lakers,PRO,Ukraine
2009,43,2,13,Marcus Thornton,MIA,Louisiana State,College/University,201977,1610612748,Miami Heat,Miami,Heat,COL,NA
2009,44,2,14,Chase Budinger,DET,Arizona,College/University,201978,1610612765,Detroit Pistons,Detroit,Pistons,COL,NA
2009,45,2,15,Nick Calathes,MIN,Florida,College/University,201979,1610612750,Minnesota Timberwolves,Minnesota,Timberwolves,COL,NA
2009,46,2,16,Danny Green,CLE,North Carolina,College/University,201980,1610612739,Cleveland Cavaliers,Cleveland,Cavaliers,COL,NA
2009,47,2,17,Henk Norel,MIN,Joventut Badalona,Other Team/Club,201994,1610612750,Minnesota Timberwolves,Minnesota,Timberwolves,PRO,Spain
2009,48,2,18,Taylor Griffin,PHX,Oklahoma,College/University,201981,1610612756,Phoenix Suns,Phoenix,Suns,COL,NA
2009,49,2,19,Sergiy Gladyr,ATL,MBC Mykolaiv,Other Team/Club,201982,1610612737,Atlanta Hawks,Atlanta,Hawks,PRO,Ukraine
2009,50,2,20,Goran Suton,UTA,Michigan State,College/University,201983,1610612762,Utah Jazz,Utah,Jazz,COL,NA
2009,51,2,21,Jack McClinton,SAS,Miami (FL),College/University,201984,1610612759,San Antonio Spurs,San Antonio,Spurs,COL,NA
2009,52,2,22,AJ Price,IND,Connecticut,College/University,201985,1610612754,Indiana Pacers,Indiana,Pacers,COL,NA
2009,53,2,23,Nando De Colo,SAS,Cholet Basket,Other Team/Club,201986,1610612759,San Antonio Spurs,San Antonio,Spurs,PRO,France
2009,54,2,24,Robert Vaden,CHA,Alabama-Birmingham,College/University,201987,1610612766,Charlotte Bobcats,Charlotte,Bobcats,COL,NA
2009,55,2,25,Patty Mills,POR,St. Mary's (CA),College/University,201988,1610612757,Portland Trail Blazers,Portland,Trail Blazers,COL,NA
2009,56,2,26,Ahmad Nivins,DAL,Saint Joseph's,College/University,201989,1610612742,Dallas Mavericks,Dallas,Mavericks,COL,NA
2009,57,2,27,Emir Preldzic,PHX,Fenerbahce S.K.,Other Team/Club,201990,1610612756,Phoenix Suns,Phoenix,Suns,PRO,Turkey
2009,58,2,28,Lester Hudson,BOS,Tennessee-Martin,College/University,201991,1610612738,Boston Celtics,Boston,Celtics,COL,NA
2009,59,2,29,Chinemelu Elonu,LAL,Texas A&M,College/University,201992,1610612747,Los Angeles Lakers,Los Angeles,Lakers,COL,NA
2009,60,2,30,Robert Dozier,MIA,Memphis,College/University,201993,1610612748,Miami Heat,Miami,Heat,COL,NA
2008,1,1,1,Derrick Rose,CHI,Memphis,College/University,201565,1610612741,Chicago Bulls,Chicago,Bulls,COL,NA
2008,2,1,2,Michael Beasley,MIA,Kansas State,College/University,201563,1610612748,Miami Heat,Miami,Heat,COL,NA
2008,3,1,3,O.J. Mayo,MIN,Southern California,College/University,201564,1610612750,Minnesota Timberwolves,Minnesota,Timberwolves,COL,NA
2008,4,1,4,Russell Westbrook,OKC,California-Los Angeles,College/University,201566,1610612760,Oklahoma City Thunder,Oklahoma City,Thunder,COL,NA
2008,5,1,5,Kevin Love,MEM,California-Los Angeles,College/University,201567,1610612763,Memphis Grizzlies,Memphis,Grizzlies,COL,NA
2008,6,1,6,Danilo Gallinari,NYK,Olimpia Milano,Other Team/Club,201568,1610612752,New York Knicks,New York,Knicks,PRO,Italy
2008,7,1,7,Eric Gordon,LAC,Indiana,College/University,201569,1610612746,Los Angeles Clippers,Los Angeles,Clippers,COL,NA
2008,8,1,8,Joe Alexander,MIL,West Virginia,College/University,201570,1610612749,Milwaukee Bucks,Milwaukee,Bucks,COL,NA
2008,9,1,9,D.J. Augustin,CHA,Texas,College/University,201571,1610612766,Charlotte Bobcats,Charlotte,Bobcats,COL,NA
2008,10,1,10,Brook Lopez,NJN,Stanford,College/University,201572,1610612751,New Jersey Nets,New Jersey,Nets,COL,NA
2008,11,1,11,Jerryd Bayless,IND,Arizona,College/University,201573,1610612754,Indiana Pacers,Indiana,Pacers,COL,NA
2008,12,1,12,Jason Thompson,SAC,Rider,College/University,201574,1610612758,Sacramento Kings,Sacramento,Kings,COL,NA
2008,13,1,13,Brandon Rush,POR,Kansas,College/University,201575,1610612757,Portland Trail Blazers,Portland,Trail Blazers,COL,NA
2008,14,1,14,Anthony Randolph,GSW,Louisiana State,College/University,201576,1610612744,Golden State Warriors,Golden State,Warriors,COL,NA
2008,15,1,15,Robin Lopez,PHX,Stanford,College/University,201577,1610612756,Phoenix Suns,Phoenix,Suns,COL,NA
2008,16,1,16,Marreese Speights,PHI,Florida,College/University,201578,1610612755,Philadelphia 76ers,Philadelphia,76ers,COL,NA
2008,17,1,17,Roy Hibbert,TOR,Georgetown,College/University,201579,1610612761,Toronto Raptors,Toronto,Raptors,COL,NA
2008,18,1,18,JaVale McGee,WAS,Nevada-Reno,College/University,201580,1610612764,Washington Wizards,Washington,Wizards,COL,NA
2008,19,1,19,JJ Hickson,CLE,North Carolina State,College/University,201581,1610612739,Cleveland Cavaliers,Cleveland,Cavaliers,COL,NA
2008,20,1,20,Alexis Ajinca,CHA,Hyeres-Toulon Var Basket,Other Team/Club,201582,1610612766,Charlotte Bobcats,Charlotte,Bobcats,PRO,France
2008,21,1,21,Ryan Anderson,NJN,California,College/University,201583,1610612751,New Jersey Nets,New Jersey,Nets,COL,NA
2008,22,1,22,Courtney Lee,ORL,Western Kentucky,College/University,201584,1610612753,Orlando Magic,Orlando,Magic,COL,NA
2008,23,1,23,Kosta Koufos,UTA,Ohio State,College/University,201585,1610612762,Utah Jazz,Utah,Jazz,COL,NA
2008,24,1,24,Serge Ibaka,OKC,CB L'Hospitalet,Other Team/Club,201586,1610612760,Oklahoma City Thunder,Oklahoma City,Thunder,PRO,Spain
2008,25,1,25,Nicolas Batum,HOU,Le Mans Sarthe Basket,Other Team/Club,201587,1610612745,Houston Rockets,Houston,Rockets,PRO,France
2008,26,1,26,George Hill,SAS,IUPUI,College/University,201588,1610612759,San Antonio Spurs,San Antonio,Spurs,COL,NA
2008,27,1,27,Darrell Arthur,NOH,Kansas,College/University,201589,1610612740,New Orleans Hornets,New Orleans,Hornets,COL,NA
2008,28,1,28,Donte Greene,MEM,Syracuse,College/University,201590,1610612763,Memphis Grizzlies,Memphis,Grizzlies,COL,NA
2008,29,1,29,DJ White,DET,Indiana,College/University,201591,1610612765,Detroit Pistons,Detroit,Pistons,COL,NA
2008,30,1,30,J.R. Giddens,BOS,New Mexico,College/University,201592,1610612738,Boston Celtics,Boston,Celtics,COL,NA
2008,31,2,1,Nikola Pekovic,MIN,KK Partizan,Other Team/Club,201593,1610612750,Minnesota Timberwolves,Minnesota,Timberwolves,PRO,Serbia
2008,32,2,2,Walter Sharpe,OKC,Alabama-Birmingham,College/University,201594,1610612760,Oklahoma City Thunder,Oklahoma City,Thunder,COL,NA
2008,33,2,3,Joey Dorsey,POR,Memphis,College/University,201595,1610612757,Portland Trail Blazers,Portland,Trail Blazers,COL,NA
2008,34,2,4,Mario Chalmers,MIN,Kansas,College/University,201596,1610612750,Minnesota Timberwolves,Minnesota,Timberwolves,COL,NA
2008,35,2,5,DeAndre Jordan,LAC,Texas A&M,College/University,201599,1610612746,Los Angeles Clippers,Los Angeles,Clippers,COL,NA
2008,36,2,6,Omer Asik,POR,Fenerbahce S.K.,Other Team/Club,201600,1610612757,Portland Trail Blazers,Portland,Trail Blazers,PRO,Turkey
2008,37,2,7,Luc Mbah a Moute,MIL,California-Los Angeles,College/University,201601,1610612749,Milwaukee Bucks,Milwaukee,Bucks,COL,NA
2008,38,2,8,Kyle Weaver,CHA,Washington State,College/University,201602,1610612766,Charlotte Bobcats,Charlotte,Bobcats,COL,NA
2008,39,2,9,Sonny Weems,CHI,Arkansas,College/University,201603,1610612741,Chicago Bulls,Chicago,Bulls,COL,NA
2008,40,2,10,Chris Douglas-Roberts,NJN,Memphis,College/University,201604,1610612751,New Jersey Nets,New Jersey,Nets,COL,NA
2008,41,2,11,Nathan Jawai,IND,Cairns Taipans,Other Team/Club,201605,1610612754,Indiana Pacers,Indiana,Pacers,PRO,Australia
2008,42,2,12,Sean Singletary,SAC,Virginia,College/University,201606,1610612758,Sacramento Kings,Sacramento,Kings,COL,NA
2008,43,2,13,Patrick Ewing,SAC,Georgetown,College/University,201607,1610612758,Sacramento Kings,Sacramento,Kings,COL,NA
2008,44,2,14,Ante Tomic,UTA,KK Zagreb,Other Team/Club,201608,1610612762,Utah Jazz,Utah,Jazz,PRO,Croatia
2008,45,2,15,Goran Dragic,SAS,KK Olimpija,Other Team/Club,201609,1610612759,San Antonio Spurs,San Antonio,Spurs,PRO,Slovenia
2008,46,2,16,Trent Plaisted,OKC,Brigham Young,College/University,201610,1610612760,Oklahoma City Thunder,Oklahoma City,Thunder,COL,NA
2008,47,2,17,Henry Walker,WAS,Kansas State,College/University,201611,1610612764,Washington Wizards,Washington,Wizards,COL,NA
2008,48,2,18,Malik Hairston,PHX,Oregon,College/University,201612,1610612756,Phoenix Suns,Phoenix,Suns,COL,NA
2008,49,2,19,Richard Hendrix,GSW,Alabama,College/University,201613,1610612744,Golden State Warriors,Golden State,Warriors,COL,NA
2008,50,2,20,DeVon Hardin,OKC,California,College/University,201614,1610612760,Oklahoma City Thunder,Oklahoma City,Thunder,COL,NA
2008,51,2,21,Shan Foster,DAL,Vanderbilt,College/University,201615,1610612742,Dallas Mavericks,Dallas,Mavericks,COL,NA
2008,52,2,22,Darnell Jackson,MIA,Kansas,College/University,201616,1610612748,Miami Heat,Miami,Heat,COL,NA
2008,53,2,23,Tadija Dragicevic,UTA,KK Crvena zvezda,Other Team/Club,201617,1610612762,Utah Jazz,Utah,Jazz,PRO,Serbia
2008,54,2,24,Maarty Leunen,HOU,Oregon,College/University,201618,1610612745,Houston Rockets,Houston,Rockets,COL,NA
2008,55,2,25,Mike Taylor,POR,Idaho Stampede,Other Team/Club,201446,1610612757,Portland Trail Blazers,Portland,Trail Blazers,PRO,D-League
2008,56,2,26,Sasha Kaun,OKC,Kansas,College/University,201619,1610612760,Oklahoma City Thunder,Oklahoma City,Thunder,COL,NA
2008,57,2,27,James Gist,SAS,Maryland,College/University,201620,1610612759,San Antonio Spurs,San Antonio,Spurs,COL,NA
2008,58,2,28,Joe Crawford,LAL,Kentucky,College/University,201621,1610612747,Los Angeles Lakers,Los Angeles,Lakers,COL,NA
2008,59,2,29,Deron Washington,DET,Virginia Tech,College/University,201622,1610612765,Detroit Pistons,Detroit,Pistons,COL,NA
2008,60,2,30,Semih Erden,BOS,Fenerbahce S.K.,Other Team/Club,201623,1610612738,Boston Celtics,Boston,Celtics,PRO,Turkey
2007,1,1,1,Greg Oden,POR,Ohio State,College/University,201141,1610612757,Portland Trail Blazers,Portland,Trail Blazers,COL,NA
2007,2,1,2,Kevin Durant,SEA,Texas,College/University,201142,1610612760,Seattle SuperSonics,Seattle,SuperSonics,COL,NA
2007,3,1,3,Al Horford,ATL,Florida,College/University,201143,1610612737,Atlanta Hawks,Atlanta,Hawks,COL,NA
2007,4,1,4,Mike Conley,MEM,Ohio State,College/University,201144,1610612763,Memphis Grizzlies,Memphis,Grizzlies,COL,NA
